commodity_code,month,volatility_12w,import_hhi,import_yoy,import_cagr3,production_hhi,spread_pct,geopolitical_risk,geo_macro,ref_price,y
CO,2026-05-01,0.00010746750406060698,1622.1305517569008,0.20323169682534004,-0.24549531941162062,5562.364584499473,,0.748,31.96250000000003,55852.0,34.63334024893673
CO,2026-06-01,9.123361319053468e-05,1622.1305517569008,0.20323169682534004,-0.24549531941162062,5562.364584499473,,0.748,48.955,55848.5,34.63334024893673
CU,2020-01-01,0.017289689071727093,1005.753100688137,-0.11176617808612144,0.03303142728523456,,-0.4485838903590238,1.485,13.894999999999998,6069.275,65.86359949811276
CU,2020-02-01,0.027157343325799613,1005.753100688137,-0.11176617808612144,0.03303142728523456,,-0.3326829786292718,1.485,9.624999999999995,5705.425000000001,76.52158860655992
CU,2020-03-01,0.03190289138349197,1005.753100688137,-0.11176617808612144,0.03303142728523456,,-0.2734274890566445,0.35,8.452499999999999,5149.66,87.81828231345531
CU,2020-04-01,0.03933786296456065,1005.753100688137,-0.11176617808612144,0.03303142728523456,,-0.4987767450838271,1.1900000000000002,17.8025,5107.9775,89.84102828167389
CU,2020-05-01,0.03836870348272754,1005.753100688137,-0.11176617808612144,0.03303142728523456,,-0.5642514067423956,0.175,8.572499999999998,5272.032499999999,86.59852282499614
CU,2020-06-01,0.022130471379585973,1005.753100688137,-0.11176617808612144,0.03303142728523456,,-0.3057244899314743,0.665,13.579999999999995,5795.5599999999995,74.91754240387368
CU,2020-07-01,0.016118273837141935,1005.753100688137,-0.11176617808612144,0.03303142728523456,,0.09883100294718795,0.42,9.695,6394.5,55.40931250656174
CU,2020-08-01,0.018434717432643688,1005.753100688137,-0.11176617808612144,0.03303142728523456,,0.1823736126743225,0.24500000000000002,7.455,6525.280000000001,50.33193714999851
CU,2020-09-01,0.01676581633483295,1005.753100688137,-0.11176617808612144,0.03303142728523456,,0.21023275201336536,0.49,8.37,6680.7,43.26616983416205
CU,2020-10-01,0.014442035673143026,1005.753100688137,-0.11176617808612144,0.03303142728523456,,-0.20328638983023772,0.49,11.985000000000003,6735.6,43.602084909045985
CU,2020-11-01,0.016295254843606187,1005.753100688137,-0.11176617808612144,0.03303142728523456,,-0.186453420179838,0.25,8.875000000000002,7173.779999999999,31.6302821554837
CU,2020-12-01,0.018325760805195677,1005.753100688137,-0.11176617808612144,0.03303142728523456,,-0.23605631926204532,0.25,11.695000000000002,7796.227500000001,14.572245043467706
CU,2021-01-01,0.017874429955125472,975.3574719994418,0.06272007965895576,0.0011672268756184323,,-0.0985368560312765,0.5249999999999999,14.859999999999989,7978.375,29.103153599611783
CU,2021-02-01,0.022528064583709526,975.3574719994418,0.06272007965895576,0.0011672268756184323,,0.2347637853338852,0.455,12.915000000000006,8439.775,17.723606355946632
CU,2021-03-01,0.029797168566083297,975.3574719994418,0.06272007965895576,0.0011672268756184323,,0.1738135132739224,0.24500000000000002,10.1475,8973.115999999998,9.739336720527675
CU,2021-04-01,0.030074004928436184,975.3574719994418,0.06272007965895576,0.0011672268756184323,,0.1236762927155347,0.245,13.499999999999998,9335.057499999999,6.062472875216828
CU,2021-05-01,0.02605862442175253,975.3574719994418,0.06272007965895576,0.0011672268756184323,,-0.12254420421440242,0.24500000000000002,11.490000000000004,10163.106,2.1247929956865708
CU,2021-06-01,0.027228514479355634,975.3574719994418,0.06272007965895576,0.0011672268756184323,,-0.2880981936649401,0.245,10.865,9525.55,4.128506946088883
CU,2021-07-01,0.02502276202206865,975.3574719994418,0.06272007965895576,0.0011672268756184323,,-0.32843726864133055,0.245,6.35,9476.075,5.059085554270808
CU,2021-08-01,0.021572332476266918,975.3574719994418,0.06272007965895576,0.0011672268756184323,,-0.1376185432633372,0.495,10.894999999999994,9368.626,5.668949358086019
CU,2021-09-01,0.0202116915982594,975.3574719994418,0.06272007965895576,0.0011672268756184323,,-0.04910813529266967,0.245,9.905,9315.875,5.893410901504509
CU,2021-10-01,0.025393484916360544,975.3574719994418,0.06272007965895576,0.0011672268756184323,,1.5214368623474004,0.49,12.707499999999998,9662.375,3.110096897233353
CU,2021-11-01,0.026887722783564043,975.3574719994418,0.06272007965895576,0.0011672268756184323,,1.6499957691643181,0.49000000000000005,13.029999999999998,9579.880000000001,3.6955724618758845
CU,2021-12-01,0.025947722898226465,975.3574719994418,0.06272007965895576,0.0011672268756184323,,0.20303252802281416,1.8624999999999998,10.53,9546.900000000001,4.42053853838115
